,geometry,x,y
2326,"(34.76528962940381, 32.067353322141)",34.76528962940381,32.067353322141
2327,"(34.76516339084291, 32.06742719270524)",34.76516339084291,32.06742719270524
2328,"(34.7652964821762, 32.06762397149954)",34.7652964821762,32.06762397149954
2329,"(34.76520885238087, 32.067176585385305)",34.76520885238087,32.067176585385305
2330,"(34.76515685801116, 32.06801107338632)",34.76515685801116,32.06801107338632
2331,"(34.763741641558006, 32.068246858657034)",34.763741641558006,32.068246858657034
2332,"(34.763200952263894, 32.06782604558975)",34.763200952263894,32.06782604558975
2333,"(34.76321768359907, 32.06797725998905)",34.76321768359907,32.06797725998905
2334,"(34.763525947461346, 32.06833333887647)",34.763525947461346,32.06833333887647
2335,"(34.76282815718995, 32.06872538632648)",34.76282815718995,32.06872538632648
2336,"(34.76389133226996, 32.068870141355475)",34.76389133226996,32.068870141355475
2337,"(34.764459800812936, 32.06869323869882)",34.764459800812936,32.06869323869882
2338,"(34.764422214688864, 32.06859786722976)",34.764422214688864,32.06859786722976
2339,"(34.76411096623757, 32.067376303950766)",34.76411096623757,32.067376303950766
2340,"(34.765067554809434, 32.06790443404001)",34.765067554809434,32.06790443404001
2341,"(34.764779705631526, 32.067756807067795)",34.764779705631526,32.067756807067795
2342,"(34.76503350691518, 32.06749007823901)",34.76503350691518,32.06749007823901
2343,"(34.765064536974556, 32.06771171246379)",34.765064536974556,32.06771171246379
2344,"(34.764900642507136, 32.06769130579714)",34.764900642507136,32.06769130579714
2345,"(34.764942278180314, 32.067534563300875)",34.764942278180314,32.067534563300875
2346,"(34.76481597497313, 32.067554851175124)",34.76481597497313,32.067554851175124
2347,"(34.7646752003335, 32.06809604590407)",34.7646752003335,32.06809604590407
2348,"(34.76370913087247, 32.06802895942043)",34.76370913087247,32.06802895942043
2349,"(34.763535118531934, 32.06808575941475)",34.763535118531934,32.06808575941475
2350,"(34.76517972543563, 32.06884891177557)",34.76517972543563,32.06884891177557
2351,"(34.76432517421522, 32.069749944973566)",34.76432517421522,32.069749944973566
2352,"(34.764422527231254, 32.069433389184574)",34.764422527231254,32.069433389184574
2353,"(34.764861915791194, 32.06798508908879)",34.764861915791194,32.06798508908879
2354,"(34.76406893171072, 32.067460846127084)",34.76406893171072,32.067460846127084
2355,"(34.7637584721439, 32.06756100926855)",34.7637584721439,32.06756100926855
2356,"(34.7640369291446, 32.06764767661402)",34.7640369291446,32.06764767661402
2357,"(34.764546910552774, 32.06902981380432)",34.764546910552774,32.06902981380432
2358,"(34.76415996028546, 32.067436281663724)",34.76415996028546,32.067436281663724
2359,"(34.764234229918316, 32.06754681035566)",34.764234229918316,32.06754681035566
2360,"(34.76474060765865, 32.0683040963788)",34.76474060765865,32.0683040963788
2361,"(34.764614956360724, 32.068270188932075)",34.764614956360724,32.068270188932075
2362,"(34.76446965135054, 32.068285562965094)",34.76446965135054,32.068285562965094
2363,"(34.764852196364075, 32.068504483289)",34.764852196364075,32.068504483289
2364,"(34.76414249345227, 32.06869161673981)",34.76414249345227,32.06869161673981
2365,"(34.76474392864476, 32.06861827343341)",34.76474392864476,32.06861827343341
2366,"(34.764001715667895, 32.06873163380406)",34.764001715667895,32.06873163380406
2367,"(34.7641626149232, 32.06878529071324)",34.7641626149232,32.06878529071324
2368,"(34.76445714414277, 32.068805275703056)",34.76445714414277,32.068805275703056
2369,"(34.76421294666058, 32.068890504849946)",34.76421294666058,32.068890504849946
2370,"(34.76406896651434, 32.06894565298805)",34.76406896651434,32.06894565298805
2371,"(34.7642785817073, 32.069065820033366)",34.7642785817073,32.069065820033366
2372,"(34.764717757035825, 32.0689991707765)",34.764717757035825,32.0689991707765
2373,"(34.76432423097469, 32.06918462370028)",34.76432423097469,32.06918462370028
2374,"(34.76501144349687, 32.069329665032804)",34.76501144349687,32.069329665032804
2375,"(34.76473002536959, 32.06952850359564)",34.76473002536959,32.06952850359564
2376,"(34.76448870003613, 32.069589057352005)",34.76448870003613,32.069589057352005
2377,"(34.764802591540985, 32.06966599515712)",34.764802591540985,32.06966599515712
2378,"(34.764052621488474, 32.06979197815476)",34.764052621488474,32.06979197815476
2379,"(34.765027823702425, 32.06888995827054)",34.765027823702425,32.06888995827054
2380,"(34.76487621219189, 32.06894025242039)",34.76487621219189,32.06894025242039
2381,"(34.764544521771455, 32.069744303967965)",34.764544521771455,32.069744303967965
2382,"(34.76385461439482, 32.069773172482215)",34.76385461439482,32.069773172482215
2383,"(34.76390055055458, 32.069932617590794)",34.76390055055458,32.069932617590794
2384,"(34.76932817127842, 32.06735650584183)",34.76932817127842,32.06735650584183
2385,"(34.76940217988465, 32.06734367731439)",34.76940217988465,32.06734367731439
2386,"(34.77008436952027, 32.06705664725128)",34.77008436952027,32.06705664725128
2387,"(34.77002500551182, 32.06723469923487)",34.77002500551182,32.06723469923487
2388,"(34.76807658800585, 32.067152999730105)",34.76807658800585,32.067152999730105
2389,"(34.76784596884818, 32.06692380841699)",34.76784596884818,32.06692380841699
2390,"(34.767454306544565, 32.067082609635875)",34.767454306544565,32.067082609635875
2391,"(34.76754518989137, 32.06706652028814)",34.76754518989137,32.06706652028814
2392,"(34.76815461495681, 32.06699481451975)",34.76815461495681,32.06699481451975
2393,"(34.76989394002779, 32.0673978706452)",34.76989394002779,32.0673978706452
2394,"(34.770946908062875, 32.0671407880851)",34.770946908062875,32.0671407880851
2395,"(34.77110909636371, 32.067233588122065)",34.77110909636371,32.067233588122065
2396,"(34.769711912062505, 32.06722902975797)",34.769711912062505,32.06722902975797
2397,"(34.76974526320082, 32.06732381908649)",34.76974526320082,32.06732381908649
2398,"(34.77030334711375, 32.067453479964875)",34.77030334711375,32.067453479964875
2399,"(34.76983313204747, 32.06701047202454)",34.76983313204747,32.06701047202454
2400,"(34.769988980265076, 32.06703676784857)",34.769988980265076,32.06703676784857
2401,"(34.770096435997, 32.06687465142114)",34.770096435997,32.06687465142114
2402,"(34.77034983749876, 32.0670710837717)",34.77034983749876,32.0670710837717
2403,"(34.77046883164269, 32.067073498182395)",34.77046883164269,32.067073498182395
2404,"(34.770430987236544, 32.06720945764742)",34.770430987236544,32.06720945764742
2405,"(34.77034052828105, 32.067302096044536)",34.77034052828105,32.067302096044536
2406,"(34.770773611165716, 32.06724884381806)",34.770773611165716,32.06724884381806
2407,"(34.77065970221447, 32.067236814828064)",34.77065970221447,32.067236814828064
2408,"(34.77072720656278, 32.067399310672705)",34.77072720656278,32.067399310672705
2409,"(34.770535442886064, 32.067431314105285)",34.770535442886064,32.067431314105285
2410,"(34.7704596219585, 32.06691495662345)",34.7704596219585,32.06691495662345
2411,"(34.769609390827455, 32.06713797171695)",34.769609390827455,32.06713797171695
2412,"(34.769486297464866, 32.06725203541339)",34.769486297464866,32.06725203541339
2413,"(34.769358164196944, 32.06723640358479)",34.769358164196944,32.06723640358479
2414,"(34.770915318123, 32.06731406603426)",34.770915318123,32.06731406603426
2415,"(34.77099342311816, 32.06741284248296)",34.77099342311816,32.06741284248296
2416,"(34.768544404307754, 32.06716451971226)",34.768544404307754,32.06716451971226
2417,"(34.76861147274172, 32.06725931347401)",34.76861147274172,32.06725931347401
2418,"(34.76946417321603, 32.06695687722039)",34.76946417321603,32.06695687722039
2419,"(34.76880626464314, 32.06697927859057)",34.76880626464314,32.06697927859057
2420,"(34.769246963550444, 32.06697945383913)",34.769246963550444,32.06697945383913
2421,"(34.76834686713119, 32.06700800085312)",34.76834686713119,32.06700800085312
2422,"(34.769314846590056, 32.067075739304826)",34.769314846590056,32.067075739304826
2423,"(34.76889699319175, 32.06706975004828)",34.76889699319175,32.06706975004828
2424,"(34.76841700937978, 32.0671058505867)",34.76841700937978,32.0671058505867
2425,"(34.768965898083614, 32.06715936187242)",34.768965898083614,32.06715936187242
2426,"(34.769062223456146, 32.067230038141226)",34.769062223456146,32.067230038141226
2427,"(34.76714502177921, 32.067021566469684)",34.76714502177921,32.067021566469684
2428,"(34.76721934973296, 32.06696895827622)",34.76721934973296,32.06696895827622
2429,"(34.79047353416906, 32.06721638406933)",34.79047353416906,32.06721638406933
2430,"(34.790650132223824, 32.06784515102183)",34.790650132223824,32.06784515102183
2431,"(34.790845953879874, 32.06782245125753)",34.790845953879874,32.06782245125753
2432,"(34.7907004271793, 32.06808824587734)",34.7907004271793,32.06808824587734
2433,"(34.790916823013966, 32.06806222128907)",34.790916823013966,32.06806222128907
2434,"(34.790424757917705, 32.0678763294615)",34.790424757917705,32.0678763294615
2435,"(34.79107514716337, 32.06775699830977)",34.79107514716337,32.06775699830977
2436,"(34.79132391555397, 32.067734383331874)",34.79132391555397,32.067734383331874
2437,"(34.789965840703246, 32.06730455320567)",34.789965840703246,32.06730455320567
2438,"(34.79068225195429, 32.06717729989134)",34.79068225195429,32.06717729989134
2439,"(34.79083783538889, 32.06715074011812)",34.79083783538889,32.06715074011812
2440,"(34.79100441241782, 32.06712583331635)",34.79100441241782,32.06712583331635
2441,"(34.78989772631116, 32.06756129035727)",34.78989772631116,32.06756129035727
2442,"(34.79015494965699, 32.06745687031073)",34.79015494965699,32.06745687031073
2443,"(34.7904871696612, 32.067432808573336)",34.7904871696612,32.067432808573336
2444,"(34.790736060351264, 32.067416381829055)",34.790736060351264,32.067416381829055
2445,"(34.79094711450533, 32.06738982377215)",34.79094711450533,32.06738982377215
2446,"(34.791154214771986, 32.06735370692609)",34.791154214771986,32.06735370692609
2447,"(34.7902850485342, 32.067241443092634)",34.7902850485342,32.067241443092634
2448,"(34.79151823278749, 32.067693581830945)",34.79151823278749,32.067693581830945
2449,"(34.790202476223705, 32.06786951148674)",34.790202476223705,32.06786951148674
2450,"(34.7674825628577, 32.072474632950716)",34.7674825628577,32.072474632950716
2451,"(34.76753025886212, 32.07255178471697)",34.76753025886212,32.07255178471697
2452,"(34.76636002300914, 32.07218889943531)",34.76636002300914,32.07218889943531
2453,"(34.76859256180168, 32.07156440755211)",34.76859256180168,32.07156440755211
2454,"(34.76309992794782, 32.06988118663028)",34.76309992794782,32.06988118663028
2455,"(34.76425420236945, 32.0729808947831)",34.76425420236945,32.0729808947831
2456,"(34.78251117272704, 32.08611286969656)",34.78251117272704,32.08611286969656
2457,"(34.78220045816538, 32.086170359490396)",34.78220045816538,32.086170359490396
2458,"(34.77874291268756, 32.08681867088759)",34.77874291268756,32.08681867088759
2459,"(34.77880481687269, 32.08697041561785)",34.77880481687269,32.08697041561785
2460,"(34.77823963583739, 32.08664687060003)",34.77823963583739,32.08664687060003
2461,"(34.78267365501099, 32.08529926409568)",34.78267365501099,32.08529926409568
2462,"(34.78216386683689, 32.085406088423454)",34.78216386683689,32.085406088423454
2463,"(34.79331776287376, 32.085547875327386)",34.79331776287376,32.085547875327386
2464,"(34.79307975908987, 32.08559553547057)",34.79307975908987,32.08559553547057
2465,"(34.77995357867709, 32.08688397819995)",34.77995357867709,32.08688397819995
2466,"(34.77663235249442, 32.08692067916089)",34.77663235249442,32.08692067916089
2467,"(34.775941797321856, 32.08687676786576)",34.775941797321856,32.08687676786576
2468,"(34.77579050184353, 32.086911863602985)",34.77579050184353,32.086911863602985
2469,"(34.777745911081325, 32.08695577844532)",34.777745911081325,32.08695577844532
2470,"(34.78030950357818, 32.08697501686626)",34.78030950357818,32.08697501686626
2471,"(34.77698444525022, 32.086987212995616)",34.77698444525022,32.086987212995616
2472,"(34.77622948470117, 32.08699056980551)",34.77622948470117,32.08699056980551
2473,"(34.7774639379817, 32.08700400852575)",34.7774639379817,32.08700400852575
2474,"(34.781460542940316, 32.08704494053895)",34.781460542940316,32.08704494053895
2475,"(34.78000521758842, 32.08703397593835)",34.78000521758842,32.08703397593835
2476,"(34.77664923412362, 32.08705251547433)",34.77664923412362,32.08705251547433
2477,"(34.78104975932396, 32.08710869657442)",34.78104975932396,32.08710869657442
2478,"(34.77625713228251, 32.08711020989464)",34.77625713228251,32.08711020989464
2479,"(34.77821122100622, 32.08711431012455)",34.77821122100622,32.08711431012455
2480,"(34.778874809087135, 32.087131887390626)",34.778874809087135,32.087131887390626
2481,"(34.777797917246005, 32.08712831550455)",34.777797917246005,32.08712831550455
2482,"(34.77959440233484, 32.08713619243384)",34.77959440233484,32.08713619243384
2483,"(34.78074659033726, 32.087176820458815)",34.78074659033726,32.087176820458815
2484,"(34.77667596332687, 32.08717914220137)",34.77667596332687,32.08717914220137
2485,"(34.78150473488033, 32.08719195164059)",34.78150473488033,32.08719195164059
2486,"(34.777498308555316, 32.08717768402888)",34.777498308555316,32.08717768402888
2487,"(34.78006355709037, 32.08718856314928)",34.78006355709037,32.08718856314928
2488,"(34.77930963128739, 32.08718608800578)",34.77930963128739,32.08718608800578
2489,"(34.785025552100166, 32.07941091519175)",34.785025552100166,32.07941091519175
2490,"(34.78479139896718, 32.079430441285346)",34.78479139896718,32.079430441285346
2491,"(34.78536008878512, 32.07953090875758)",34.78536008878512,32.07953090875758
2492,"(34.78407912044592, 32.07948672353246)",34.78407912044592,32.07948672353246
2493,"(34.76855007993991, 32.08025354858268)",34.76855007993991,32.08025354858268
2494,"(34.76853162110949, 32.081229747553486)",34.76853162110949,32.081229747553486
2495,"(34.77104628218524, 32.081585936771106)",34.77104628218524,32.081585936771106
2496,"(34.77056700140242, 32.0816715861)",34.77056700140242,32.0816715861
2497,"(34.771138536947426, 32.081718327775526)",34.771138536947426,32.081718327775526
2498,"(34.771197846951445, 32.081888345114386)",34.771197846951445,32.081888345114386
2499,"(34.771265955642036, 32.08208495974652)",34.771265955642036,32.08208495974652
2500,"(34.76914447185184, 32.07941332698692)",34.76914447185184,32.07941332698692
2501,"(34.769239142141174, 32.07952899132045)",34.769239142141174,32.07952899132045
2502,"(34.76933979979756, 32.07960565696138)",34.76933979979756,32.07960565696138
2503,"(34.76913150417487, 32.07974942326195)",34.76913150417487,32.07974942326195
2504,"(34.76941819037491, 32.07975757482704)",34.76941819037491,32.07975757482704
2505,"(34.76941646754361, 32.08006033661202)",34.76941646754361,32.08006033661202
2506,"(34.769206575124514, 32.08010655929763)",34.769206575124514,32.08010655929763
2507,"(34.76809542323386, 32.08078684850684)",34.76809542323386,32.08078684850684
2508,"(34.77070662419185, 32.07661748388332)",34.77070662419185,32.07661748388332
2509,"(34.77298618847415, 32.08398960822753)",34.77298618847415,32.08398960822753
2510,"(34.76892149021184, 32.08383411287617)",34.76892149021184,32.08383411287617
2511,"(34.76993199590615, 32.08076242806624)",34.76993199590615,32.08076242806624
2512,"(34.770112781503094, 32.08203949023701)",34.770112781503094,32.08203949023701
2513,"(34.770621144158675, 32.08331713712491)",34.770621144158675,32.08331713712491
2514,"(34.77176201600663, 32.08483709582521)",34.77176201600663,32.08483709582521
2515,"(34.77153053892341, 32.084895340253006)",34.77153053892341,32.084895340253006
2516,"(34.77119271833906, 32.08498878541625)",34.77119271833906,32.08498878541625
2517,"(34.77095385694441, 32.08505351881449)",34.77095385694441,32.08505351881449
2518,"(34.77107361949099, 32.085053989251065)",34.77107361949099,32.085053989251065
2519,"(34.7702976328351, 32.085212209100185)",34.7702976328351,32.085212209100185
2520,"(34.788034940468975, 32.08419280588061)",34.788034940468975,32.08419280588061
2521,"(34.78671194024667, 32.08641284633601)",34.78671194024667,32.08641284633601
2522,"(34.787323728171444, 32.086649850628504)",34.787323728171444,32.086649850628504
2523,"(34.783451797177925, 32.087033257001565)",34.783451797177925,32.087033257001565
2524,"(34.793887959605584, 32.083003352293005)",34.793887959605584,32.083003352293005
2525,"(34.79364380838021, 32.0830447356744)",34.79364380838021,32.0830447356744
2526,"(34.793896240781805, 32.08328769464019)",34.793896240781805,32.08328769464019
2527,"(34.793663686413986, 32.08334453342727)",34.793663686413986,32.08334453342727
2528,"(34.7940155061791, 32.08362190371164)",34.7940155061791,32.08362190371164
2529,"(34.7937453997597, 32.083690327751874)",34.7937453997597,32.083690327751874
2530,"(34.78326844528511, 32.087114269066234)",34.78326844528511,32.087114269066234
2531,"(34.78314686323313, 32.08710435215403)",34.78314686323313,32.08710435215403
2532,"(34.783935995964036, 32.08712265565414)",34.783935995964036,32.08712265565414
2533,"(34.78440439510209, 32.085173064144435)",34.78440439510209,32.085173064144435
2534,"(34.78516043809095, 32.08594286606664)",34.78516043809095,32.08594286606664
2535,"(34.78504251540378, 32.086069078152626)",34.78504251540378,32.086069078152626
2536,"(34.77837313366119, 32.086302456408184)",34.77837313366119,32.086302456408184
2537,"(34.77818835523883, 32.086348397258604)",34.77818835523883,32.086348397258604
2538,"(34.7969548229324, 32.08324441452484)",34.7969548229324,32.08324441452484
2539,"(34.79719285259993, 32.08358849920895)",34.79719285259993,32.08358849920895
2540,"(34.79650329929342, 32.0842904202983)",34.79650329929342,32.0842904202983
2541,"(34.79621925055782, 32.08389506420656)",34.79621925055782,32.08389506420656
2542,"(34.78268031398714, 32.08536910796651)",34.78268031398714,32.08536910796651
2543,"(34.782609569271045, 32.08542628958406)",34.782609569271045,32.08542628958406
2544,"(34.78254000644633, 32.08553748491746)",34.78254000644633,32.08553748491746
2545,"(34.78213998480311, 32.08592629892743)",34.78213998480311,32.08592629892743
2546,"(34.782327388995384, 32.08597734357856)",34.782327388995384,32.08597734357856
2547,"(34.78900419584759, 32.084928963530594)",34.78900419584759,32.084928963530594
2548,"(34.78851858249037, 32.08506320705318)",34.78851858249037,32.08506320705318
2549,"(34.788981868407255, 32.08519246606924)",34.788981868407255,32.08519246606924
2550,"(34.788525802222686, 32.08528965430747)",34.788525802222686,32.08528965430747
2551,"(34.78978402066682, 32.0853484855102)",34.78978402066682,32.0853484855102
2552,"(34.790017821086415, 32.085368088697095)",34.790017821086415,32.085368088697095
2553,"(34.790241350868435, 32.0854080324332)",34.790241350868435,32.0854080324332
2554,"(34.78840431315115, 32.085443860025755)",34.78840431315115,32.085443860025755
2555,"(34.78919831109879, 32.08543612906111)",34.78919831109879,32.08543612906111
2556,"(34.790457579554975, 32.085459253210466)",34.790457579554975,32.085459253210466
2557,"(34.78896640369029, 32.08553154564032)",34.78896640369029,32.08553154564032
2558,"(34.78830891976136, 32.08559993002755)",34.78830891976136,32.08559993002755
2559,"(34.788774561120896, 32.085641332944654)",34.788774561120896,32.085641332944654
2560,"(34.78859207757664, 32.08576679681954)",34.78859207757664,32.08576679681954
2561,"(34.78856148498706, 32.08487522591785)",34.78856148498706,32.08487522591785
2562,"(34.78900909685693, 32.08456348036608)",34.78900909685693,32.08456348036608
2563,"(34.78859100846884, 32.08469160498039)",34.78859100846884,32.08469160498039
2564,"(34.78901079984434, 32.08474919087716)",34.78901079984434,32.08474919087716
2565,"(34.7756385161459, 32.086952986447095)",34.7756385161459,32.086952986447095
2566,"(34.77549320049111, 32.08699340583001)",34.77549320049111,32.08699340583001
2567,"(34.77534474864034, 32.08701788140689)",34.77534474864034,32.08701788140689
2568,"(34.77524407556818, 32.08718505851219)",34.77524407556818,32.08718505851219
2569,"(34.77557362447127, 32.08719346914883)",34.77557362447127,32.08719346914883
2570,"(34.77759910574289, 32.08644252889674)",34.77759910574289,32.08644252889674
2571,"(34.777317927198524, 32.08651215926821)",34.777317927198524,32.08651215926821
2572,"(34.78171684004792, 32.086901406465245)",34.78171684004792,32.086901406465245
2573,"(34.78029265025636, 32.085827819296014)",34.78029265025636,32.085827819296014
2574,"(34.780669895343806, 32.08633721814438)",34.780669895343806,32.08633721814438
2575,"(34.77818952151565, 32.086954939494646)",34.77818952151565,32.086954939494646
2576,"(34.78160696642503, 32.085536964018814)",34.78160696642503,32.085536964018814
2577,"(34.78110379338569, 32.08564705626171)",34.78110379338569,32.08564705626171
2578,"(34.78080668929992, 32.085711337176654)",34.78080668929992,32.085711337176654
2579,"(34.77956131798436, 32.08597479153143)",34.77956131798436,32.08597479153143
2580,"(34.78077203596124, 32.08598921640964)",34.78077203596124,32.08598921640964
2581,"(34.77970331780554, 32.08630122710571)",34.77970331780554,32.08630122710571
2582,"(34.78018352035814, 32.086478418464935)",34.78018352035814,32.086478418464935
2583,"(34.787061012705266, 32.084335012791854)",34.787061012705266,32.084335012791854
2584,"(34.78775094215654, 32.084260153820956)",34.78775094215654,32.084260153820956
2585,"(34.786905327752905, 32.08455918000781)",34.786905327752905,32.08455918000781
2586,"(34.78706963195739, 32.08472873114678)",34.78706963195739,32.08472873114678
2587,"(34.78414294061752, 32.086366129670324)",34.78414294061752,32.086366129670324
2588,"(34.78416917136702, 32.086486386642186)",34.78416917136702,32.086486386642186
2589,"(34.78663318815562, 32.087114779326896)",34.78663318815562,32.087114779326896
2590,"(34.78434299118723, 32.08724091694607)",34.78434299118723,32.08724091694607
2591,"(34.78261067776473, 32.08706091233976)",34.78261067776473,32.08706091233976
2592,"(34.78426210042037, 32.086944137518664)",34.78426210042037,32.086944137518664
2593,"(34.78428653514842, 32.087075681478375)",34.78428653514842,32.087075681478375
2594,"(34.78422151297029, 32.08665071871484)",34.78422151297029,32.08665071871484
2595,"(34.78424796191458, 32.08677780068392)",34.78424796191458,32.08677780068392
2596,"(34.78639275387636, 32.08716224822514)",34.78639275387636,32.08716224822514
2597,"(34.78803852050348, 32.085034879243885)",34.78803852050348,32.085034879243885
2598,"(34.7910441579437, 32.085098433090664)",34.7910441579437,32.085098433090664
2599,"(34.79127611740724, 32.085184901234655)",34.79127611740724,32.085184901234655
2600,"(34.79147473567457, 32.0852530372232)",34.79147473567457,32.0852530372232
2601,"(34.79096369696407, 32.08544162310508)",34.79096369696407,32.08544162310508
2602,"(34.78661054918066, 32.08542564810023)",34.78661054918066,32.08542564810023
2603,"(34.79122673308419, 32.085585635179896)",34.79122673308419,32.085585635179896
2604,"(34.79077673297247, 32.08562385157569)",34.79077673297247,32.08562385157569
2605,"(34.79218818418727, 32.08569907908022)",34.79218818418727,32.08569907908022
2606,"(34.792001705059945, 32.0857919356942)",34.792001705059945,32.0857919356942
2607,"(34.792262473543154, 32.08588342345933)",34.792262473543154,32.08588342345933
2608,"(34.78803157504988, 32.08589570509676)",34.78803157504988,32.08589570509676
2609,"(34.791214629928696, 32.08607061530181)",34.791214629928696,32.08607061530181
2610,"(34.78831687965705, 32.08607131819376)",34.78831687965705,32.08607131819376
2611,"(34.791797121149216, 32.08606002160127)",34.791797121149216,32.08606002160127
2612,"(34.79157659318231, 32.086105213134175)",34.79157659318231,32.086105213134175
2613,"(34.7878468930953, 32.086253521826755)",34.7878468930953,32.086253521826755
2614,"(34.79132847795703, 32.086248036788476)",34.79132847795703,32.086248036788476
2615,"(34.78737989956349, 32.086258170540574)",34.78737989956349,32.086258170540574
2616,"(34.78824103098319, 32.08624591825889)",34.78824103098319,32.08624591825889
2617,"(34.78712014150959, 32.08627157774262)",34.78712014150959,32.08627157774262
2618,"(34.78817358418517, 32.0864309268761)",34.78817358418517,32.0864309268761
2619,"(34.78813191104036, 32.08662529829816)",34.78813191104036,32.08662529829816
2620,"(34.78708327261928, 32.08668250763384)",34.78708327261928,32.08668250763384
2621,"(34.78777739180164, 32.08688561203697)",34.78777739180164,32.08688561203697
2622,"(34.788125721720405, 32.08684057767032)",34.788125721720405,32.08684057767032
2623,"(34.78735311346118, 32.08692723828051)",34.78735311346118,32.08692723828051
2624,"(34.78686850288398, 32.087027812996226)",34.78686850288398,32.087027812996226
2625,"(34.79097941215504, 32.08427509569325)",34.79097941215504,32.08427509569325
2626,"(34.790546880323035, 32.08432346338318)",34.790546880323035,32.08432346338318
2627,"(34.79026116973278, 32.08445369995013)",34.79026116973278,32.08445369995013
2628,"(34.79172138565878, 32.08405105028642)",34.79172138565878,32.08405105028642
2629,"(34.79034732218932, 32.08401642767596)",34.79034732218932,32.08401642767596
2630,"(34.79058513293923, 32.08395223078962)",34.79058513293923,32.08395223078962
2631,"(34.7889142771441, 32.08397318403349)",34.7889142771441,32.08397318403349
2632,"(34.788814485728665, 32.08411740004791)",34.788814485728665,32.08411740004791
2633,"(34.788932967119216, 32.08421284083489)",34.788932967119216,32.08421284083489
2634,"(34.789634719651026, 32.08426885707543)",34.789634719651026,32.08426885707543
2635,"(34.7889768493504, 32.0843868763527)",34.7889768493504,32.0843868763527
2636,"(34.78808769594932, 32.08446127513215)",34.78808769594932,32.08446127513215
2637,"(34.78809627943493, 32.084748154304755)",34.78809627943493,32.084748154304755
2638,"(34.79300379333008, 32.08526705388004)",34.79300379333008,32.08526705388004
2639,"(34.79264146867438, 32.085289391396614)",34.79264146867438,32.085289391396614
2640,"(34.79166727750019, 32.08530603314027)",34.79166727750019,32.08530603314027
2641,"(34.78663965835359, 32.0856503749831)",34.78663965835359,32.0856503749831
2642,"(34.7876534414186, 32.08564464056716)",34.7876534414186,32.08564464056716
2643,"(34.78666486562528, 32.085847545122895)",34.78666486562528,32.085847545122895
2644,"(34.78752031310699, 32.085888267753816)",34.78752031310699,32.085888267753816
2645,"(34.78624269797417, 32.085923301210606)",34.78624269797417,32.085923301210606
2646,"(34.785551604158776, 32.08587589658346)",34.785551604158776,32.08587589658346
2647,"(34.79277465597965, 32.085927565730465)",34.79277465597965,32.085927565730465
2648,"(34.78709215884046, 32.08600530716189)",34.78709215884046,32.08600530716189
2649,"(34.78668878438156, 32.086032973580195)",34.78668878438156,32.086032973580195
2650,"(34.787444914224785, 32.086068826621386)",34.787444914224785,32.086068826621386
2651,"(34.78670904853699, 32.086218123098945)",34.78670904853699,32.086218123098945
2652,"(34.79340093140669, 32.0830821738313)",34.79340093140669,32.0830821738313
2653,"(34.792892931325206, 32.08318144393614)",34.792892931325206,32.08318144393614
2654,"(34.79228642992647, 32.083360964776816)",34.79228642992647,32.083360964776816
2655,"(34.792443741008405, 32.08324943950241)",34.792443741008405,32.08324943950241
2656,"(34.792091700746184, 32.08329077714819)",34.792091700746184,32.08329077714819
2657,"(34.79341009817168, 32.083367570240014)",34.79341009817168,32.083367570240014
2658,"(34.79316483728116, 32.0834204742572)",34.79316483728116,32.0834204742572
2659,"(34.79292309353435, 32.08344231397698)",34.79292309353435,32.08344231397698
2660,"(34.79416334320221, 32.08431994611734)",34.79416334320221,32.08431994611734
2661,"(34.79183903153611, 32.084385569654174)",34.79183903153611,32.084385569654174
2662,"(34.791874123025465, 32.084560525729)",34.791874123025465,32.084560525729
2663,"(34.794240921850474, 32.0846467791704)",34.794240921850474,32.0846467791704
2664,"(34.791935023745864, 32.08473544307916)",34.791935023745864,32.08473544307916
2665,"(34.794107454861276, 32.0840294664654)",34.794107454861276,32.0840294664654
2666,"(34.791781626767154, 32.08421393115936)",34.791781626767154,32.08421393115936
2667,"(34.79161584099807, 32.08340843247349)",34.79161584099807,32.08340843247349
2668,"(34.79114631967678, 32.083471233832974)",34.79114631967678,32.083471233832974
2669,"(34.791703542475396, 32.083683111132)",34.791703542475396,32.083683111132
2670,"(34.79406449314303, 32.08382427774005)",34.79406449314303,32.08382427774005
2671,"(34.792697257031264, 32.08406874577003)",34.792697257031264,32.08406874577003
2672,"(34.793106069471605, 32.08410601501253)",34.793106069471605,32.08410601501253
2673,"(34.7928463082029, 32.08466200190554)",34.7928463082029,32.08466200190554
2674,"(34.792910598149426, 32.084856173338544)",34.792910598149426,32.084856173338544
2675,"(34.794285682155255, 32.08485142568008)",34.794285682155255,32.08485142568008
2676,"(34.791987447727095, 32.08491834046634)",34.791987447727095,32.08491834046634
2677,"(34.79428878710709, 32.085035517376525)",34.79428878710709,32.085035517376525
2678,"(34.79296498530218, 32.08505731548645)",34.79296498530218,32.08505731548645
2679,"(34.79202910476251, 32.08509968472376)",34.79202910476251,32.08509968472376
2680,"(34.79474324016289, 32.08531269916153)",34.79474324016289,32.08531269916153
2681,"(34.794805633185646, 32.08553246894566)",34.794805633185646,32.08553246894566
2682,"(34.79443941847146, 32.08563826478977)",34.79443941847146,32.08563826478977
2683,"(34.79350062678185, 32.085795342699896)",34.79350062678185,32.085795342699896
2684,"(34.793261093080055, 32.085843462415575)",34.793261093080055,32.085843462415575
